domain_length,entropy,digit_ratio,subdomain_depth,ttl,unique_ip_count,query_rate,label
7,2.128085278891394,0.0,1,2138,2,3.99,0
10,2.6464393446710157,0.0,1,1934,1,5.17,0
19,3.431623565847431,0.0,1,2628,2,1.81,0
20,3.3464393446710154,0.8,3,73,5,6.07,3
10,3.3219280948873626,0.1,1,1978,3,2.38,0
18,2.974937501201927,0.7777777777777778,3,77,32,11.01,2
13,2.6612262562697895,0.7692307692307693,3,63,18,15.03,2
11,3.095795255000934,0.18181818181818182,2,14,36,19.07,2
16,3.75,0.1875,1,101,5,8.27,1
15,3.640223928941852,0.0,1,3040,2,1.67,0
11,3.095795255000934,0.0,1,89,4,6.93,1
12,3.2516291673878226,0.0,1,85,8,8.56,3
11,3.4594316186372973,0.0,1,2542,2,4.29,0
17,3.1307179879273743,0.7647058823529411,3,22,23,13.43,2
19,3.5766176449086657,0.0,1,90,5,10.81,1
19,3.2866294867861954,0.7894736842105263,3,182,11,11.91,3
17,3.7345216647797512,0.058823529411764705,2,152,5,12.33,3
27,4.060262039120377,0.2222222222222222,1,81,5,9.9,1
15,3.106890595608519,0.0,1,2187,3,5.13,0
9,2.94770277922009,0.0,1,1029,3,2.71,0
13,2.7192945256669794,0.7692307692307693,3,81,11,10.12,2
20,3.246439344671016,0.0,1,267,1,11.2,1
16,3.0,0.0,1,163,5,7.58,1
13,3.0269868333592873,0.0,1,268,3,12.22,1
9,2.94770277922009,0.0,1,1757,2,5.02,0
18,3.8365916681089787,0.0,1,1313,2,4.23,0
20,3.3219280948873626,0.0,1,283,3,10.55,1
12,3.084962500721156,0.0,1,919,2,2.54,0
10,2.721928094887362,0.2,2,187,6,6.59,3
8,2.1556390622295662,0.0,1,812,3,2.17,0
13,3.3927474104487847,0.0,1,188,5,6.78,1
18,3.0021722231837638,0.7777777777777778,3,66,9,12.61,3
12,3.4182958340544896,0.0,1,2598,1,3.39,0
24,3.6053885422075336,0.0,1,2576,2,1.06,0
14,3.521640636343318,0.0,1,180,5,6.07,1
17,3.1751231351134606,0.7647058823529411,3,79,30,15.81,2
11,2.8453509366224368,0.0,1,169,5,11.15,1
17,3.616874605956222,0.0,1,3154,1,4.64,0
27,3.9400726873486533,0.37037037037037035,1,155,3,9.23,1
20,3.584183719779189,0.0,1,1562,2,5.6,0
23,3.9690016298759927,0.08695652173913043,2,39,8,22.27,2
16,3.202819531114783,0.0,1,116,2,10.96,1
20,3.246439344671016,0.0,1,93,1,8.62,1
27,4.310443057719024,0.2222222222222222,1,285,5,7.68,1
27,3.485825927849009,0.0,1,107,4,12.7,1
12,2.688721875540867,0.0,2,1302,2,5.15,0
13,2.5073801024236357,0.7692307692307693,3,78,19,11.41,2
14,3.3787834934861753,0.0,1,209,4,12.37,1
19,3.1813663288914587,0.7894736842105263,3,86,11,18.46,2
19,3.3660913291191923,0.7894736842105263,3,33,22,10.33,2
11,3.095795255000934,0.0,1,3476,1,5.91,0
11,2.913977073182752,0.0,1,129,3,12.87,1
11,3.095795255000934,0.09090909090909091,2,162,5,7.64,3
9,2.94770277922009,0.0,1,2583,2,1.6,0
10,2.9219280948873623,0.0,1,1197,1,4.68,0
14,3.3787834934861753,0.0,1,2985,1,1.29,0
16,3.5,0.0,1,120,4,11.26,1
19,3.2866294867861954,0.0,1,2830,1,1.51,0
15,3.456564762130954,0.0,1,227,5,12.21,1
15,3.0062389286533895,0.0,1,286,1,12.14,1
18,3.7254805569978675,0.0,1,1444,2,4.83,0
11,3.0271691184406184,0.0,1,2780,1,2.76,0
21,3.1961547809328676,0.8095238095238095,3,36,26,18.25,2
18,3.8365916681089787,0.0,1,275,2,9.93,1
8,2.75,0.0,1,1272,2,2.08,0
17,3.4548223999466057,0.0,1,289,5,6.98,1
16,3.1556390622295662,0.0,2,3511,2,3.36,0
19,3.3660913291191923,0.0,1,1199,3,1.88,0
11,3.4594316186372973,0.0,1,1843,3,3.94,0
14,3.521640636343318,0.0,1,276,3,7.61,1
16,3.327819531114783,0.125,1,151,3,9.11,1
14,3.2359263506290326,0.0,1,3177,3,2.4,0
12,3.4182958340544896,0.0,1,1143,2,3.79,0
12,3.584962500721156,0.0,1,1060,3,5.28,0
16,3.625,0.0,2,50,27,11.64,2
18,2.974937501201927,0.7777777777777778,3,62,6,7.39,3
28,3.3693312611115185,0.0,1,229,5,12.06,1
20,3.2709505944546686,0.8,3,110,10,7.28,3
20,3.6464393446710157,0.0,1,153,2,11.92,1
19,4.037401197654112,0.2631578947368421,1,134,2,8.01,1
17,3.572469458770135,0.0,1,1477,2,5.64,0
19,3.471354487013929,0.0,1,1435,2,2.04,0
22,4.095795255000934,0.2727272727272727,1,61,1,8.68,1
20,2.965957320949175,0.8,3,184,9,9.81,3
9,3.169925001442312,0.0,1,1966,1,2.57,0
23,3.4144413036949723,0.0,1,100,1,10.03,1
13,3.3927474104487847,0.0,1,1353,2,3.67,0
15,3.3735572622751855,0.0,1,1589,2,5.44,0
24,4.084962500721156,0.0,1,139,2,6.22,1
20,3.5464393446710156,0.0,1,249,2,10.07,1
20,2.965957320949175,0.0,1,225,5,11.68,1
20,3.9219280948873627,0.15,2,33,18,18.16,2
25,3.5092750707107134,0.0,1,1060,2,4.54,0
22,3.913977073182752,0.22727272727272727,1,78,5,7.26,1
29,3.495574960495609,0.0,2,156,8,5.52,3
21,3.7849418274376427,0.0,1,190,5,10.52,1
12,3.2516291673878226,0.0,1,68,31,22.47,2
12,3.4182958340544896,0.0,1,131,3,8.04,1
20,3.684183719779189,0.0,1,182,1,9.53,1
20,3.684183719779189,0.0,1,159,1,10.58,1
12,2.4591479170272446,0.75,3,79,8,14.7,3
10,2.9219280948873623,0.0,1,2872,2,2.22,0
14,3.4677201004744993,0.0,1,66,4,11.77,1
13,2.873140679513133,0.0,1,1166,1,3.14,0
13,2.6612262562697895,0.7692307692307693,3,71,14,19.99,2
9,2.94770277922009,0.0,1,1006,3,2.8,0
18,3.1279868068776753,0.0,1,259,3,7.19,1
17,2.8510187230942288,0.7647058823529411,3,85,4,12.23,3
15,3.323231428797621,0.0,1,2911,3,4.48,0
12,3.2516291673878226,0.0,1,96,1,6.33,1
21,2.951143017707788,0.8095238095238095,3,77,13,10.15,2
13,3.0269868333592873,0.0,1,194,1,11.82,1
14,2.8962915290459277,0.0,1,3028,2,3.24,0
19,3.5110854081804272,0.0,1,233,2,7.6,1
20,3.584183719779189,0.1,2,46,20,23.58,2
18,3.794653473544342,0.0,1,1028,3,2.13,0
19,3.721611723969901,0.0,1,3013,1,1.7,0
21,3.0104340890333376,0.8095238095238095,3,20,23,22.71,2
18,3.197159723424149,0.7777777777777778,3,97,31,10.16,2
19,3.5766176449086657,0.0,1,154,5,12.49,1
14,3.3787834934861753,0.0,1,3407,2,5.55,0
11,3.095795255000934,0.0,1,252,2,9.56,1
12,3.2516291673878226,0.0,1,1069,1,2.38,0
19,3.076103170996722,0.7894736842105263,3,130,6,12.56,3
19,2.945038697540245,0.7894736842105263,3,108,7,6.46,3
13,3.3927474104487847,0.0,1,3134,3,3.91,0
18,3.614369445886757,0.0,2,85,19,20.71,2
10,3.1219280948873624,0.0,1,1619,1,4.31,0
19,3.070847093622518,0.7894736842105263,3,64,5,14.22,3
15,3.640223928941852,0.0,1,113,11,8.2,3
23,3.9690016298759927,0.0,1,131,5,11.66,1
12,3.4182958340544896,0.0,1,110,3,8.88,1
20,3.1464393446710157,0.8,3,53,38,20.85,2
21,3.213513256009071,0.0,1,2122,1,5.18,0
13,3.238901256602631,0.15384615384615385,1,919,3,4.2,0
19,3.826874881864638,0.10526315789473684,2,163,8,12.62,3
17,3.4548223999466057,0.0,1,3473,1,1.34,0
31,3.4743800851956745,0.0,1,118,1,12.69,1
13,3.3927474104487847,0.0,1,903,3,3.07,0
16,3.75,0.0,1,229,4,7.13,1
10,2.9219280948873623,0.1,2,118,13,10.36,2
18,3.94770277922009,0.0,1,273,2,12.94,1
8,2.75,0.0,1,1721,2,3.9,0
14,3.4677201004744993,0.0,1,916,3,1.26,0
12,2.8553885422075336,0.0,1,291,1,12.72,1
16,2.9772170014624826,0.0,1,113,3,11.84,1
19,3.616348566075164,0.0,1,83,2,9.75,1
12,2.8553885422075336,0.0,1,168,3,12.01,1
11,3.095795255000934,0.0,1,113,4,7.53,1
16,3.327819531114783,0.0625,1,255,5,12.51,1
14,3.521640636343318,0.0,1,235,2,9.19,1
15,3.1898980954642875,0.0,1,2222,3,5.08,0
21,3.177566232096525,0.8095238095238095,3,153,9,10.16,3
6,1.792481250360578,0.0,1,2484,3,3.43,0
15,3.323231428797621,0.0,1,2886,1,2.1,0
17,2.6601297526332566,0.7647058823529411,3,112,26,11.33,2
10,3.1219280948873624,0.0,1,774,2,2.84,0
7,2.8073549220576037,0.0,1,2528,1,3.55,0
14,3.1820058147602133,0.0,1,247,1,7.5,1
19,2.715326698771809,0.7894736842105263,3,78,12,12.28,2
20,3.1464393446710157,0.8,3,71,5,7.85,3
12,3.4182958340544896,0.0,1,1209,2,4.94,0
15,3.3735572622751855,0.0,1,112,3,7.44,1
12,3.2516291673878226,0.0,1,2490,3,2.15,0
11,2.913977073182752,0.0,1,2199,2,3.37,0
10,2.721928094887362,0.1,2,19,24,22.47,2
7,2.8073549220576037,0.0,1,2830,3,4.27,0
9,2.725480556997868,0.0,1,3253,1,1.54,0
16,3.625,0.0,1,203,5,10.2,1
9,2.725480556997868,0.0,1,1270,1,2.55,0
18,3.5032583347756456,0.0,1,2630,3,1.13,0
22,3.299896391167891,0.0,1,2720,1,2.63,0
11,2.913977073182752,0.0,1,62,1,9.46,1
18,3.6835423624332306,0.0,1,863,3,4.14,0
19,3.076103170996722,0.7894736842105263,3,195,9,12.66,3
20,3.033206219346495,0.8,3,43,21,10.24,2
19,2.945038697540245,0.7894736842105263,3,124,6,10.36,3
11,3.2776134368191157,0.0,1,1016,3,2.32,0
20,3.4464393446710155,0.0,1,282,1,12.44,1
21,3.6304126608739984,0.0,1,247,5,8.94,1
21,3.499227541723357,0.0,1,99,5,11.0,1
20,2.8709505944546687,0.8,3,77,36,16.48,2
15,3.506890595608519,0.0,1,2000,3,2.28,0
24,3.403107168362811,0.0,1,254,5,11.65,1
10,2.9219280948873623,0.0,1,3104,3,4.34,0
21,2.648070256917299,0.8095238095238095,3,80,25,11.42,2
20,3.246439344671016,0.8,3,85,30,23.91,2
18,3.94770277922009,0.0,1,94,3,6.52,1
19,3.4058222502856905,0.0,1,2103,2,4.66,0
12,3.2516291673878226,0.0,1,127,4,9.14,1
20,3.3841837197791893,0.0,1,194,4,9.53,1
18,3.197159723424149,0.7777777777777778,3,48,24,18.61,2
13,2.6612262562697895,0.7692307692307693,3,177,4,12.39,3
18,3.4613201402110083,0.0,1,235,5,9.15,1
11,2.8453509366224368,0.7272727272727273,3,80,10,21.64,2
20,3.0464393446710156,0.8,3,62,4,14.76,3
18,3.266332639970623,0.7777777777777778,3,16,13,12.98,2
12,3.0220552088742005,0.16666666666666666,2,55,29,20.08,2
19,3.11583409216322,0.7894736842105263,3,103,7,13.47,3
12,3.2516291673878226,0.25,2,158,11,12.27,3
18,2.7744019192887706,0.7777777777777778,3,47,14,14.23,2
18,3.5724312513221195,0.05555555555555555,2,122,11,6.02,3
8,2.5,0.0,1,653,1,5.11,0
17,3.29277019393699,0.0,1,2930,2,3.24,0
20,3.684183719779189,0.0,1,254,1,9.65,1
19,3.1416354077249604,0.7894736842105263,3,44,33,17.86,2
19,3.155565013329719,0.7894736842105263,3,64,27,20.09,2
12,3.4182958340544896,0.0,1,1966,2,4.85,0
14,3.3787834934861753,0.0,1,2275,3,2.03,0
23,4.0559581516151235,0.17391304347826086,1,281,3,8.85,1
20,2.6854752972273346,0.8,3,164,7,10.41,3
20,3.8841837197791893,0.0,1,163,1,9.33,1
12,2.6258145836939115,0.75,3,135,4,10.38,3
9,2.94770277922009,0.0,1,881,1,3.01,0
12,3.2516291673878226,0.0,1,76,3,8.47,1
20,3.4037016960573485,0.0,1,112,4,12.82,1
11,3.2776134368191157,0.0,1,2207,2,1.95,0
16,3.5,0.0,1,1754,1,5.93,0
13,3.546593564294939,0.0,1,198,2,12.8,1
12,3.4182958340544896,0.08333333333333333,2,115,21,18.43,2
19,3.6163485660751644,0.0,1,218,4,7.15,1
22,4.004886164091843,0.18181818181818182,1,222,4,10.54,1
19,3.0311161724560196,0.7894736842105263,3,200,8,12.8,3
19,3.11583409216322,0.7894736842105263,3,116,5,12.45,3
20,3.5464393446710156,0.0,1,198,2,11.01,1
10,3.1219280948873624,0.0,1,1001,3,1.78,0
15,3.1898980954642875,0.0,1,225,5,9.5,1
13,3.546593564294939,0.0,1,91,5,6.38,1
19,3.070847093622518,0.7894736842105263,3,87,5,10.32,3
17,3.101881223476018,0.0,1,72,5,9.9,1
19,2.80004461847901,0.7894736842105263,3,31,39,15.87,2
15,3.323231428797621,0.0,1,294,1,12.68,1
10,3.3219280948873626,0.0,1,263,3,8.74,1
20,3.521928094887363,0.0,1,166,2,10.53,1
21,3.7849418274376427,0.0,1,124,4,8.53,1
33,3.7556266947226713,0.0,1,80,5,10.69,1
13,3.546593564294939,0.0,1,86,5,12.77,1
20,2.765957320949175,0.8,3,86,9,5.77,3
10,2.9219280948873623,0.0,1,924,3,4.48,0
10,3.1219280948873624,0.0,1,1776,3,3.97,0
9,2.94770277922009,0.0,1,1930,1,1.81,0
11,3.095795255000934,0.36363636363636365,2,92,9,5.48,3
20,3.6219280948873624,0.05,2,106,14,18.46,2
16,3.452819531114783,0.0,1,167,2,8.02,1
23,3.8820451081368623,0.043478260869565216,2,113,8,12.51,3
21,2.7772628055933493,0.8095238095238095,3,58,29,22.05,2
20,2.965957320949175,0.8,3,64,10,14.65,3
13,3.546593564294939,0.3076923076923077,2,17,30,18.86,2
20,3.1709505944546685,0.8,3,20,16,12.25,2
18,3.1279868068776753,0.7777777777777778,3,141,9,14.59,3
13,3.3927474104487847,0.0,1,96,3,8.32,1
8,3.0,0.0,1,152,4,6.55,1
19,3.11583409216322,0.7894736842105263,3,155,9,13.22,3
7,2.521640636343318,0.0,1,756,3,4.71,0
16,2.85845859334435,0.75,3,40,30,24.62,2
9,2.94770277922009,0.0,1,2619,1,3.01,0
13,3.180832987205441,0.0,1,1458,2,1.04,0
12,3.084962500721156,0.0,1,106,1,6.04,1
20,3.1464393446710157,0.0,1,133,2,10.44,1
21,3.064969661782226,0.8095238095238095,3,149,6,10.56,3
21,4.20184123230257,0.0,1,82,2,6.91,1
20,3.246439344671016,0.8,3,169,11,8.09,3
10,3.1219280948873624,0.0,1,2215,3,3.72,0
13,3.546593564294939,0.0,1,3313,1,2.97,0
20,3.7219280948873625,0.0,1,169,5,9.65,1
13,2.8150724101159437,0.7692307692307693,3,146,6,8.26,3
18,3.0441104177484006,0.7777777777777778,3,98,8,9.36,3
21,3.880179922675738,0.0,1,167,4,6.2,1
17,3.3371753411230767,0.0,1,143,5,10.05,1
23,3.9690016298759927,0.2608695652173913,3,166,4,14.3,3
18,3.614369445886757,0.0,2,103,10,12.42,3
17,3.7345216647797512,0.11764705882352941,1,61,10,9.83,3
16,3.75,0.0,1,198,2,10.54,1
18,3.8365916681089787,0.0,1,170,4,6.17,1
20,2.9037016960573485,0.0,1,235,1,9.27,1
20,3.308694969562842,0.8,3,53,22,15.45,2
16,3.625,0.0625,2,61,8,13.54,3
20,3.4464393446710155,0.0,1,2071,3,4.43,0
18,2.8855130303998817,0.7777777777777778,3,64,7,8.1,3
14,2.9852281360342516,0.0,1,2799,2,5.52,0
25,3.893660689688186,0.0,1,1790,2,1.48,0
21,3.041625614369223,0.0,1,166,3,10.08,1
19,3.11583409216322,0.7894736842105263,3,86,4,6.78,3
9,2.94770277922009,0.1111111111111111,1,3374,2,1.12,0
9,3.169925001442312,0.0,1,38,14,22.02,2
21,3.7256507561120933,0.0,1,155,1,11.21,1
13,3.546593564294939,0.0,1,158,5,10.44,1
11,3.095795255000934,0.0,1,2132,3,2.03,0
16,3.577819531114783,0.0625,1,1107,3,4.41,0
20,3.3464393446710154,0.8,3,200,5,12.55,3
20,2.970950594454669,0.8,3,22,34,12.38,2
19,3.721611723969901,0.10526315789473684,2,49,15,13.78,2
11,2.6635327548042547,0.7272727272727273,3,136,8,8.27,3
15,2.6565647621309543,0.8,3,158,11,5.44,3
16,3.75,0.0,1,119,2,7.03,1
16,3.452819531114783,0.0,1,1977,2,5.04,0
14,3.3787834934861753,0.0,1,2622,1,1.31,0
11,3.095795255000934,0.0,1,2520,1,5.65,0
20,3.308694969562842,0.8,3,91,4,5.86,3
15,3.773557262275186,0.0,1,255,5,9.55,1
21,4.106603137064474,0.09523809523809523,2,18,12,17.23,2
12,3.188721875540867,0.08333333333333333,1,2641,3,1.89,0
12,2.688721875540867,0.75,3,85,39,21.55,2
12,2.918295834054489,0.0,1,2742,1,1.47,0
17,3.528064311584049,0.0,1,267,5,7.68,1
15,3.506890595608519,0.0,1,3019,2,1.67,0
11,3.095795255000934,0.0,1,155,5,8.47,1
17,3.381580488309163,0.0,1,63,2,11.79,1
22,4.152391277629866,0.36363636363636365,1,117,4,12.22,1
22,4.186704345910025,0.09090909090909091,1,206,4,8.69,1
18,3.0021722231837638,0.7777777777777778,3,15,17,19.45,2
18,3.5032583347756456,0.0,1,2030,1,5.56,0
15,3.3735572622751855,0.0,1,2001,1,2.71,0
13,2.7192945256669794,0.7692307692307693,3,97,5,9.51,3
15,3.0062389286533895,0.0,1,3118,2,3.0,0
15,3.323231428797621,0.0,1,76,4,11.12,1
11,3.095795255000934,0.0,1,93,1,12.79,1
9,3.169925001442312,0.0,1,1195,2,3.6,0
20,3.784183719779189,0.0,1,170,1,10.25,1
21,2.813209829505895,0.8095238095238095,3,98,17,13.96,2
20,3.784183719779189,0.0,1,145,5,9.91,1
13,3.334679141051595,0.0,1,2958,1,5.05,0
12,3.0220552088742005,0.0,1,55,35,20.58,2
13,3.3927474104487847,0.0,1,802,2,5.84,0
16,3.875,0.0,1,145,2,12.32,1
17,3.101881223476018,0.0,1,2307,1,1.1,0
11,3.2776134368191157,0.0,1,952,2,2.26,0
13,2.8150724101159437,0.7692307692307693,3,67,7,5.48,3
11,3.2776134368191157,0.0,1,81,25,16.77,2
21,3.880179922675738,0.0,1,101,1,6.89,1
16,3.5,0.0,1,163,3,7.04,1
11,2.4130884364257574,0.7272727272727273,3,54,37,12.48,2
18,3.266332639970623,0.7777777777777778,3,26,28,24.62,2
12,3.2516291673878226,0.0,1,297,2,9.31,1
13,2.931208948910323,0.0,1,2441,3,1.59,0
16,3.5,0.3125,1,183,5,7.03,1
13,2.873140679513133,0.0,1,177,2,11.6,1
12,2.8553885422075336,0.0,1,2174,1,5.68,0
14,3.0391486719030705,0.7857142857142857,3,112,20,20.73,2
21,3.880179922675738,0.0,1,210,1,9.07,1
14,3.6644977792004614,0.0,1,92,3,12.45,1
12,3.4182958340544896,0.0,1,133,3,8.97,1
17,3.6901165175936645,0.0,1,866,1,3.71,0
21,4.106603137064474,0.0,1,263,1,6.3,1
16,3.452819531114783,0.0,1,272,4,8.8,1
18,3.197159723424149,0.7777777777777778,3,99,34,16.65,2
12,3.084962500721156,0.0,1,2460,2,5.57,0
20,3.1709505944546685,0.8,3,97,15,11.67,2
18,2.8218881955261788,0.7777777777777778,3,15,8,17.35,2
14,2.8423709931771084,0.7857142857142857,3,55,20,24.25,2
14,3.521640636343318,0.0,1,238,5,7.22,1
14,3.3248629576173565,0.0,1,279,5,12.93,1
42,4.302449862997395,0.2857142857142857,1,261,4,6.51,1
22,3.6069367321753214,0.0,1,2068,3,5.74,0
11,3.095795255000934,0.0,1,237,5,9.23,1
19,3.2866294867861954,0.7894736842105263,3,120,12,15.23,2
21,3.7489948035250964,0.0,1,300,4,10.24,1
28,3.57059811909008,0.0,2,27,35,18.98,2
20,2.763865121950854,0.8,3,36,21,16.46,2
22,3.572623663895164,0.0,1,261,3,10.09,1
20,3.684183719779189,0.0,1,1931,3,5.98,0
16,3.5,0.25,1,129,4,11.31,1
11,3.095795255000934,0.2727272727272727,2,35,27,23.86,2
20,2.9037016960573485,0.8,3,170,10,9.25,3
18,3.7254805569978675,0.0,2,120,24,22.26,2
37,3.7639413803488413,0.0,1,1503,1,4.86,0
11,3.095795255000934,0.0,1,2059,1,3.5,0
19,3.1813663288914587,0.7894736842105263,3,60,7,9.6,3
51,3.933777607401748,0.0,4,36,12,22.37,2
12,2.8553885422075336,0.0,1,2806,3,2.21,0
17,3.057476076289931,0.7647058823529411,3,110,38,20.69,2
15,3.3735572622751855,0.0,1,716,2,3.12,0
18,3.4613201402110083,0.0,1,250,3,7.15,1
20,3.521928094887363,0.1,2,76,10,18.19,2
18,3.5724312513221195,0.05555555555555555,2,147,5,5.04,3
14,3.2359263506290326,0.0,1,2407,2,2.64,0
10,3.1219280948873624,0.0,1,31,28,13.84,2
10,2.9219280948873623,0.0,1,2018,2,2.38,0
20,3.3841837197791893,0.0,1,2878,3,5.27,0
14,3.3248629576173565,0.0,1,81,2,9.91,1
20,3.165957320949175,0.0,1,163,4,9.38,1
11,3.095795255000934,0.0,1,724,3,5.77,0
17,3.381580488309163,0.0,1,192,1,6.13,1
16,3.577819531114783,0.1875,2,182,9,11.31,3
18,3.7254805569978675,0.0,1,61,4,7.0,1
12,3.188721875540867,0.0,1,120,4,10.35,1
17,3.057476076289931,0.7647058823529411,3,101,20,16.47,2
22,4.095795255000934,0.09090909090909091,1,71,3,12.83,1
20,3.1464393446710157,0.0,1,179,1,11.2,1
11,2.913977073182752,0.0,1,242,3,11.75,1
11,3.095795255000934,0.36363636363636365,2,20,12,19.22,2
20,3.684183719779189,0.0,1,2482,2,4.3,0
9,2.725480556997868,0.0,1,797,1,3.41,0
18,3.3082708345352603,0.0,1,178,9,5.43,3
21,3.105672184271433,0.8095238095238095,3,12,28,11.42,2
16,3.1556390622295662,0.0,1,268,3,9.28,1
10,2.9219280948873623,0.0,1,914,1,1.05,0
19,3.11583409216322,0.7894736842105263,3,198,9,14.17,3
10,3.1219280948873624,0.0,1,1820,2,1.12,0
13,3.3927474104487847,0.23076923076923078,1,2732,2,2.83,0
14,3.2359263506290326,0.0,1,99,1,6.43,1
12,3.2516291673878226,0.0,1,3277,2,2.48,0
13,2.8150724101159437,0.7692307692307693,3,34,38,18.88,2
14,3.3787834934861753,0.0,1,143,1,12.75,1
19,2.820589856666546,0.7894736842105263,3,168,11,10.7,3
19,3.787143960698139,0.15789473684210525,1,293,5,8.38,1
12,3.188721875540867,0.0,1,1781,2,4.0,0
11,3.2776134368191157,0.0,1,1566,2,3.21,0
17,3.572469458770135,0.0,1,96,1,9.79,1
12,3.4182958340544896,0.0,1,713,3,5.01,0
17,3.7345216647797512,0.0,1,972,1,1.12,0
20,3.6464393446710157,0.0,1,875,3,1.82,0
14,3.4677201004744993,0.0,1,263,1,11.87,1
10,3.1219280948873624,0.0,2,2553,2,1.68,0
16,3.452819531114783,0.0,1,3573,3,2.23,0
18,2.974937501201927,0.7777777777777778,3,77,32,14.59,2
23,3.2733494559629492,0.0,1,1453,1,1.31,0
12,3.4182958340544896,0.0,1,2782,2,2.22,0
18,3.4193819456463714,0.1111111111111111,2,90,38,15.21,2
23,3.6211755429194707,0.0,1,2686,3,4.8,0
14,2.556656707462823,0.7857142857142857,3,27,8,20.47,2
21,4.011365041826379,0.0,1,112,1,11.14,1
21,2.6792617822531843,0.8095238095238095,3,62,12,17.9,2
12,3.2516291673878226,0.0,1,145,3,9.07,1
17,2.8221819586428722,0.7647058823529411,3,67,28,16.12,2
40,4.246439344671016,0.175,3,19,8,15.47,2
6,2.584962500721156,0.0,1,3174,3,2.57,0
14,3.3787834934861753,0.0,1,85,4,12.92,1
19,3.1813663288914587,0.7894736842105263,3,72,30,16.93,2
13,3.3927474104487847,0.0,1,1006,3,5.54,0
21,2.9697315665441306,0.8095238095238095,3,91,4,11.81,3
19,3.326360407952694,0.7894736842105263,3,77,8,14.08,3
17,3.616874605956222,0.0,1,3149,3,1.17,0
18,3.4613201402110083,0.0,2,76,15,18.82,2
16,3.452819531114783,0.0,1,64,1,6.3,1
19,2.82584593404075,0.7894736842105263,3,65,29,11.76,2
14,3.3248629576173565,0.0,1,2977,2,4.59,0
12,3.084962500721156,0.0,1,71,3,7.77,1
10,2.9219280948873623,0.0,1,194,5,6.01,1
12,3.2516291673878226,0.0,1,228,5,7.95,1
19,3.471354487013929,0.0,1,112,5,12.9,1
16,3.625,0.375,1,140,4,7.99,1
12,3.2516291673878226,0.0,1,819,3,1.36,0
13,3.3927474104487847,0.0,1,191,5,7.92,1
18,3.8365916681089787,0.0,1,83,2,7.24,1
19,3.0311161724560196,0.7894736842105263,3,118,21,21.93,2
19,2.820589856666546,0.7894736842105263,3,77,14,17.04,2
13,3.0850551027564768,0.23076923076923078,1,69,20,20.25,2
14,2.6455933144511468,0.7857142857142857,3,10,15,16.97,2
17,3.616874605956222,0.058823529411764705,1,2636,1,5.48,0
20,3.0709505944546684,0.8,3,85,28,15.27,2
12,3.188721875540867,0.0,1,1696,3,4.76,0
19,3.9321380397593746,0.0,1,71,2,6.06,1
16,3.625,0.25,2,19,26,22.87,2
18,3.086048612313038,0.7777777777777778,3,118,9,10.19,3
15,3.1898980954642875,0.0,1,269,1,9.06,1
16,3.5,0.0,2,180,6,11.58,3
20,3.6219280948873624,0.0,1,217,2,6.1,1
10,2.9219280948873623,0.1,1,190,4,13.75,3
15,3.773557262275186,0.0,1,2194,3,5.59,0
23,3.936180434129755,0.17391304347826086,1,67,3,10.53,1
21,3.0463811129458835,0.8095238095238095,3,92,29,16.08,2
13,3.0269868333592873,0.0,2,115,8,13.08,3
16,3.327819531114783,0.0,1,147,5,12.49,1
14,3.2359263506290326,0.0,2,113,11,9.34,3
20,3.084183719779189,0.8,3,108,14,15.27,2
11,3.2776134368191157,0.0,1,169,3,10.6,1
12,3.2516291673878226,0.0,1,75,3,7.52,1
21,3.7849418274376427,0.0,1,190,2,10.38,1
7,2.8073549220576037,0.0,1,2193,3,2.79,0
13,2.5073801024236357,0.7692307692307693,3,100,10,10.94,3
14,3.0930692077718898,0.0,2,2652,1,3.55,0
30,3.524092480429718,0.0,1,226,4,8.57,1
19,2.931109091935487,0.7894736842105263,3,174,8,7.55,3
15,3.106890595608519,0.0,1,289,1,6.09,1
21,2.682024710355254,0.8095238095238095,3,21,12,23.71,2
12,3.2516291673878226,0.0,1,69,2,10.92,1
13,3.546593564294939,0.0,1,86,2,12.48,1
22,3.2044479607083516,0.0,1,249,1,11.66,1
20,3.3841837197791893,0.0,1,176,2,8.65,1
11,3.095795255000934,0.0,1,1722,2,2.12,0
16,3.75,0.0,1,3247,2,5.28,0
21,3.6897037321995474,0.0,1,60,1,8.05,1
18,3.614369445886757,0.1111111111111111,2,85,8,8.2,3
12,3.4182958340544896,0.0,1,1603,2,1.01,0
9,3.169925001442312,0.0,1,1185,1,2.21,0
12,3.584962500721156,0.0,1,3261,3,1.72,0
23,4.0559581516151235,0.21739130434782608,1,112,4,11.92,1
20,3.8219280948873626,0.0,1,62,1,6.1,1
11,3.2776134368191157,0.0,1,160,4,10.11,1
22,3.6635327548042547,0.0,1,69,1,9.64,1
24,3.3716535224393334,0.0,2,3240,2,5.46,0
20,3.141446071165522,0.0,1,273,4,7.16,1
15,3.323231428797621,0.0,1,263,4,11.47,1
21,3.27280432733462,0.8095238095238095,3,113,11,11.71,3
13,2.873140679513133,0.0,1,2958,1,3.99,0
42,4.70767724415582,0.2857142857142857,1,189,2,9.62,1
12,2.918295834054489,0.0,1,94,4,11.05,1
22,3.913977073182752,0.13636363636363635,1,166,2,10.4,1
17,3.101881223476018,0.7647058823529411,3,143,4,11.88,3
